,Case_ID,Year,Easting,Northing,CWD_Status,Species,Sex,Province
8169,18169,2013,496647,5682334,Negative,Mule Deer,Female,Alberta
8170,18170,2013,462951,5604464,Negative,Mule Deer,Male,Alberta
8171,18171,2013,475897,5596504,Negative,Mule Deer,Male,Alberta
8172,18172,2013,475897,5596504,Negative,Mule Deer,Male,Alberta
8173,18173,2013,453109,5765021,Negative,White-tailed Deer,Female,Alberta
8174,18174,2013,453109,5765021,Negative,White-tailed Deer,Female,Alberta
8175,18175,2013,486117,5705448,Negative,Mule Deer,Female,Alberta
8176,18176,2013,486117,5705448,Negative,Mule Deer,Female,Alberta
8177,18177,2013,414942,5755902,Negative,Mule Deer,Female,Alberta
8178,18178,2013,526245,5500260,Negative,Mule Deer,Male,Alberta
8179,18179,2013,523488,5561563,Negative,White-tailed Deer,Male,Alberta
8180,18180,2013,567483,5520919,Negative,White-tailed Deer,Male,Saskatchewan
8181,18181,2013,562591,5522497,Negative,Mule Deer,Male,Alberta
8182,18182,2013,525386,5629019,Negative,Mule Deer,Male,Alberta
8183,18183,2013,530258,5630658,Negative,Mule Deer,Male,Alberta
8184,18184,2013,522016,5632290,Negative,Mule Deer,Male,Alberta
8185,18185,2013,527081,5489804,Negative,Mule Deer,Male,Alberta
8186,18186,2013,540028,5502832,Negative,Mule Deer,Male,Alberta
8187,18187,2013,528625,5632273,Negative,White-tailed Deer,Female,Alberta
8188,18188,2013,527000,5632265,Negative,Mule Deer,Female,Alberta
8189,18189,2013,558207,5603373,Negative,Mule Deer,Female,Alberta
8190,18190,2013,566506,5521696,Negative,Mule Deer,Male,Saskatchewan
8191,18191,2013,554554,5575726,Negative,Mule Deer,Male,Alberta
8192,18192,2013,554554,5575726,Negative,Mule Deer,Male,Alberta
8193,18193,2013,565110,5575912,Negative,White-tailed Deer,Female,Alberta
8194,18194,2013,570796,5516090,Negative,White-tailed Deer,Male,Saskatchewan
8195,18195,2013,529306,5565905,Negative,White-tailed Deer,Male,Alberta
8196,18196,2013,509086,5504310,Negative,Mule Deer,Male,Alberta
8197,18197,2013,505824,5514035,Negative,White-tailed Deer,Female,Alberta
8198,18198,2013,491181,5505947,Negative,Mule Deer,Male,Alberta
8199,18199,2013,513477,5530210,Negative,Mule Deer,Male,Alberta
8200,18200,2013,567459,5522539,Negative,Mule Deer,Male,Saskatchewan
8201,18201,2013,570668,5525798,Negative,White-tailed Deer,Male,Saskatchewan
8202,18202,2013,516167,5640954,Negative,Mule Deer,Female,Alberta
8203,18203,2013,516177,5637618,Negative,Mule Deer,Female,Alberta
8204,18204,2013,550863,5574550,Negative,Mule Deer,Male,Alberta
8205,18205,2013,571666,5539110,Negative,Mule Deer,Female,Saskatchewan
8206,18206,2013,500410,5541527,Negative,Mule Deer,Female,Alberta
8207,18207,2013,527762,5528229,Negative,Mule Deer,Female,Alberta
8208,18208,2013,536789,5508601,Negative,Mule Deer,Male,Alberta
8209,18209,2013,564191,5584361,Negative,Mule Deer,Male,Alberta
8210,18210,2013,531864,5633920,Negative,White-tailed Deer,Male,Alberta
8211,18211,2013,531864,5633920,Negative,Mule Deer,Male,Alberta
8212,18212,2013,529838,5634328,Negative,Mule Deer,Male,Alberta
8213,18213,2013,505344,5643498,Negative,White-tailed Deer,Female,Alberta
8214,18214,2013,506713,5624591,Negative,Mule Deer,Female,Alberta
8215,18215,2013,492893,5637056,Negative,Mule Deer,Female,Alberta
8216,18216,2013,491250,5633821,Negative,Mule Deer,Male,Alberta
8217,18217,2013,492893,5637056,Negative,Mule Deer,Female,Alberta
8218,18218,2013,492893,5637056,Negative,White-tailed Deer,Female,Alberta
8219,18219,2013,488003,5633836,Negative,Mule Deer,Male,Alberta
8220,18220,2013,505344,5643498,Negative,White-tailed Deer,Male,Alberta
8221,18221,2013,505344,5643498,Negative,White-tailed Deer,Female,Alberta
8222,18222,2013,486253,5636638,Negative,Mule Deer,Male,Alberta
8223,18223,2013,486253,5636638,Negative,White-tailed Deer,Male,Alberta
8224,18224,2013,486253,5636638,Negative,Mule Deer,Male,Alberta
8225,18225,2013,564376,5585589,Negative,White-tailed Deer,Female,Alberta
8226,18226,2013,545901,5592691,Negative,Mule Deer,Male,Alberta
8227,18227,2013,547323,5594928,Negative,Mule Deer,Female,Alberta
8228,18228,2013,564295,5592260,Negative,White-tailed Deer,Female,Alberta
8229,18229,2013,564295,5592260,Negative,White-tailed Deer,Female,Alberta
8230,18230,2013,545964,5594692,Negative,Mule Deer,Female,Alberta
8231,18231,2013,507314,5647473,Negative,Mule Deer,Male,Alberta
8232,18232,2013,510242,5651594,Negative,Mule Deer,Male,Alberta
8233,18233,2013,538702,5642617,Negative,Mule Deer,Female,Alberta
8234,18234,2013,538726,5642610,Negative,Mule Deer,Female,Alberta
8235,18235,2013,490027,5630341,Negative,Mule Deer,Female,Alberta
8236,18236,2013,529781,5595422,Negative,Mule Deer,Female,Alberta
8237,18237,2013,396872,5580992,Negative,Mule Deer,Female,Alberta
8238,18238,2013,394210,5709331,Negative,Mule Deer,Male,Alberta
8239,18239,2013,498840,5679094,Negative,Mule Deer,Male,Alberta
8240,18240,2013,393882,5693143,Negative,Mule Deer,Male,Alberta
8241,18241,2013,402005,5691376,Negative,Mule Deer,Female,Alberta
8242,18242,2013,389715,5660876,Negative,Mule Deer,Female,Alberta
8243,18243,2013,371025,5705155,Negative,White-tailed Deer,Male,Alberta
8244,18244,2013,394047,5701237,Negative,Mule Deer,Male,Alberta
8245,18245,2013,412575,5689870,Negative,White-tailed Deer,Male,Alberta
8246,18246,2013,402096,5696223,Negative,White-tailed Deer,Male,Alberta
8247,18247,2013,393655,5681826,Negative,Mule Deer,Female,Alberta
8248,18248,2013,376040,5640155,Negative,Mule Deer,Male,Alberta
8249,18249,2013,376040,5640155,Negative,Mule Deer,Female,Alberta
8250,18250,2013,415320,5707322,Negative,Mule Deer,Male,Alberta
8251,18251,2013,391453,5720723,Negative,Mule Deer,Female,Alberta
8252,18252,2013,392319,5696418,Negative,Mule Deer,Female,Alberta
8253,18253,2013,415269,5704085,Negative,White-tailed Deer,Female,Alberta
8254,18254,2013,389264,5706193,Negative,White-tailed Deer,Male,Alberta
8255,18255,2013,431495,5700601,Negative,Mule Deer,Male,Alberta
8256,18256,2013,392052,5683472,Negative,Mule Deer,Female,Alberta
8257,18257,2013,392019,5681857,Negative,Mule Deer,Male,Alberta
8258,18258,2013,402940,5671938,Negative,White-tailed Deer,Male,Alberta
8259,18259,2013,392019,5681857,Negative,Mule Deer,Female,Alberta
8260,18260,2013,392019,5681857,Negative,Mule Deer,Male,Alberta
8261,18261,2013,392052,5683472,Negative,Mule Deer,Male,Alberta
8262,18262,2013,392052,5683472,Negative,Mule Deer,Female,Alberta
8263,18263,2013,394916,5676955,Negative,White-tailed Deer,Male,Alberta
8264,18264,2013,398163,5676888,Negative,Mule Deer,Female,Alberta
8265,18265,2013,496136,5635441,Negative,Mule Deer,Male,Alberta
8266,18266,2013,502627,5637080,Negative,White-tailed Deer,Female,Alberta
8267,18267,2013,502627,5637080,Negative,White-tailed Deer,Female,Alberta
8268,18268,2013,490027,5630341,Negative,White-tailed Deer,Male,Alberta
8269,18269,2013,490159,5630343,Negative,Mule Deer,Female,Alberta
8270,18270,2013,490027,5630341,Negative,Mule Deer,Female,Alberta
8271,18271,2013,481457,5616040,Negative,Mule Deer,Female,Alberta
8272,18272,2013,481457,5616040,Negative,Mule Deer,Female,Alberta
8273,18273,2013,486511,5634459,Negative,Mule Deer,Male,Alberta
8274,18274,2013,551046,5650203,Negative,Mule Deer,Male,Alberta
8275,18275,2013,491586,5632873,Negative,Mule Deer,Female,Alberta
8276,18276,2013,491586,5632873,Negative,Mule Deer,Male,Alberta
8277,18277,2013,492490,5633030,Negative,Mule Deer,Female,Alberta
8278,18278,2013,522142,5630626,Negative,Mule Deer,Female,Alberta
8279,18279,2013,528671,5624176,Negative,Mule Deer,Male,Alberta
8280,18280,2013,536728,5635557,Negative,White-tailed Deer,Male,Alberta
8281,18281,2013,529831,5650051,Negative,Mule Deer,Male,Alberta
8282,18282,2013,522159,5491401,Negative,Mule Deer,Male,Alberta
8283,18283,2013,533817,5483269,Negative,Mule Deer,Male,Alberta
8284,18284,2013,535150,5454133,Negative,White-tailed Deer,Male,Alberta
8285,18285,2013,515972,5479970,Negative,White-tailed Deer,Female,Alberta
8286,18286,2013,514339,5484840,Negative,Mule Deer,Male,Alberta
8287,18287,2013,517627,5470266,Negative,Mule Deer,Female,Alberta
8288,18288,2013,537551,5446949,Negative,Mule Deer,Female,Montana
8289,18289,2013,464664,5446934,Negative,Mule Deer,Female,Alberta
8290,18290,2013,518091,5446018,Negative,Mule Deer,Male,Montana
8291,18291,2013,556554,5604974,Negative,Mule Deer,Male,Alberta
8292,18292,2013,467804,5536757,Negative,White-tailed Deer,Male,Alberta
8293,18293,2013,468307,5721278,Negative,White-tailed Deer,Male,Alberta
8294,18294,2013,468297,5719660,Negative,White-tailed Deer,Male,Alberta
8295,18295,2013,433488,5645561,Negative,Mule Deer,Male,Alberta
8296,18296,2013,469366,5527033,Negative,Mule Deer,Male,Alberta
8297,18297,2013,479225,5538333,Negative,White-tailed Deer,Male,Alberta
8298,18298,2013,479225,5538333,Negative,Mule Deer,Male,Alberta
8299,18299,2013,490632,5526947,Negative,White-tailed Deer,Male,Alberta
8300,18300,2013,469393,5530284,Negative,Mule Deer,Female,Alberta
8301,18301,2013,491252,5635440,Negative,White-tailed Deer,Male,Alberta
8302,18302,2013,556451,5641771,Negative,White-tailed Deer,Male,Alberta
8303,18303,2013,497751,5640284,Negative,Mule Deer,Male,Alberta
8304,18304,2013,482667,5583524,Negative,Mule Deer,Male,Alberta
8305,18305,2013,396397,5648998,Negative,Mule Deer,Male,Alberta
8306,18306,2013,544293,5696725,Negative,Mule Deer,Male,Alberta
8307,18307,2013,544482,5698951,Negative,White-tailed Deer,Male,Alberta
8308,18308,2013,547262,5698976,Negative,Mule Deer,Male,Alberta
8309,18309,2013,544482,5698951,Negative,Mule Deer,Female,Alberta
8310,18310,2013,544502,5696726,Negative,Mule Deer,Female,Alberta
8311,18311,2013,544579,5687830,Negative,Mule Deer,Female,Alberta
8312,18312,2013,544579,5687830,Negative,Mule Deer,Female,Alberta
8313,18313,2013,544502,5696726,Negative,Mule Deer,Male,Alberta
8314,18314,2013,548315,5488318,Negative,Mule Deer,Male,Alberta
8315,18315,2013,465976,5592568,Negative,Mule Deer,Female,Alberta
8316,18316,2013,512945,5698542,Negative,White-tailed Deer,Male,Alberta
8317,18317,2013,503696,5642887,Negative,White-tailed Deer,Female,Alberta
8318,18318,2013,503696,5642887,Negative,White-tailed Deer,Female,Alberta
8319,18319,2013,409998,5681520,Negative,Mule Deer,Male,Alberta
8320,18320,2013,398678,5688206,Negative,Mule Deer,Male,Alberta
8321,18321,2013,398678,5688206,Negative,Mule Deer,Male,Alberta
8322,18322,2013,397048,5688237,Negative,Mule Deer,Male,Alberta
8323,18323,2013,478222,5625760,Negative,Mule Deer,Female,Alberta
8324,18324,2013,412348,5701780,Negative,Mule Deer,Male,Alberta
8325,18325,2013,476024,5774585,Negative,Mule Deer,Female,Alberta
8326,18326,2013,476040,5777804,Negative,Mule Deer,Female,Alberta
8327,18327,2013,478840,5831235,Negative,White-tailed Deer,Female,Alberta
8328,18328,2013,448513,5794197,Negative,Mule Deer,Female,Alberta
8329,18329,2013,448513,5794197,Negative,Mule Deer,Female,Alberta
8330,18330,2013,407931,5678316,Negative,Mule Deer,Male,Alberta
8331,18331,2013,482332,5433054,Negative,Mule Deer,Male,Montana
8332,18332,2013,482332,5433054,Negative,Mule Deer,Female,Montana
8333,18333,2013,482332,5433054,Negative,Mule Deer,Female,Montana
8334,18334,2013,415207,5814085,Negative,White-tailed Deer,Female,Alberta
8335,18335,2013,415179,5812457,Negative,White-tailed Deer,Female,Alberta
8336,18336,2013,340854,5833746,Negative,Mule Deer,Male,Alberta
8337,18337,2013,424765,5799347,Negative,Mule Deer,Female,Alberta
8338,18338,2013,436625,5831597,Negative,Mule Deer,Female,Alberta
8339,18339,2013,436625,5831597,Negative,White-tailed Deer,Female,Alberta
8340,18340,2013,442865,5808826,Negative,Mule Deer,Female,Alberta
8341,18341,2013,451232,5829792,Negative,White-tailed Deer,Female,Alberta
8342,18342,2013,431530,5815447,Negative,Mule Deer,Female,Alberta
8343,18343,2013,402820,5826071,Negative,White-tailed Deer,Male,Alberta
8344,18344,2013,409875,5826048,Negative,White-tailed Deer,Female,Alberta
8345,18345,2013,418173,5795084,Negative,White-tailed Deer,Female,Alberta
8346,18346,2013,414188,5761776,Negative,White-tailed Deer,Female,Alberta
8347,18347,2013,414763,5795142,Negative,White-tailed Deer,Female,Alberta
8348,18348,2013,484773,5842712,Negative,Mule Deer,Female,Alberta
8349,18349,2013,418210,5797308,Negative,White-tailed Deer,Female,Alberta
8350,18350,2013,411708,5845493,Negative,White-tailed Deer,Female,Alberta
8351,18351,2013,422192,5836340,Negative,White-tailed Deer,Female,Alberta
8352,18352,2013,417676,5796245,Negative,White-tailed Deer,Female,Alberta
8353,18353,2013,522780,5810167,Negative,Mule Deer,Female,Alberta
8354,18354,2013,522780,5810167,Negative,Mule Deer,Female,Alberta
8355,18355,2013,446121,5808788,Negative,Mule Deer,Male,Alberta
8356,18356,2013,412096,5822246,Negative,White-tailed Deer,Male,Alberta
8357,18357,2013,413721,5822219,Negative,White-tailed Deer,Male,Alberta
8358,18358,2013,449082,5818074,Negative,Mule Deer,Female,Alberta
8359,18359,2013,453954,5865570,Negative,Mule Deer,Female,Alberta
8360,18360,2013,431129,5860999,Negative,Mule Deer,Female,Alberta
8361,18361,2013,478190,5785101,Negative,White-tailed Deer,Male,Alberta
8362,18362,2013,432846,5867449,Negative,Mule Deer,Female,Alberta
8363,18363,2013,491790,5785993,Negative,Mule Deer,Female,Alberta
8364,18364,2013,492260,5783634,Negative,Mule Deer,Male,Alberta
8365,18365,2013,492519,5785930,Negative,Mule Deer,Male,Alberta
8366,18366,2013,488026,5836173,Negative,Mule Deer,Female,Alberta
8367,18367,2013,419517,5848151,Negative,White-tailed Deer,Male,Alberta
8368,18368,2013,444361,5797483,Negative,Mule Deer,Female,Alberta
8369,18369,2013,455926,5810311,Negative,White-tailed Deer,Female,Alberta
8370,18370,2013,461477,5790849,Negative,White-tailed Deer,Male,Alberta
8371,18371,2013,486964,5834470,Negative,Mule Deer,Female,Alberta
8372,18372,2013,488026,5836173,Negative,Mule Deer,Male,Alberta
8373,18373,2013,469077,5826402,Negative,Mule Deer,Male,Alberta
8374,18374,2013,481949,5801513,Negative,Mule Deer,Female,Alberta
8375,18375,2013,475111,5801376,Negative,Mule Deer,Female,Alberta
8376,18376,2013,465299,5809026,Negative,White-tailed Deer,Female,Alberta
8377,18377,2013,459352,5829727,Negative,Mule Deer,Female,Alberta
8378,18378,2013,424799,5872424,Negative,Mule Deer,Female,Alberta
8379,18379,2013,437616,5859298,Negative,White-tailed Deer,Male,Alberta
8380,18380,2013,437725,5867394,Negative,White-tailed Deer,Male,Alberta
8381,18381,2013,411196,5840230,Negative,Mule Deer,Male,Alberta
8382,18382,2013,411196,5840230,Negative,Mule Deer,Female,Alberta
8383,18383,2013,447225,5844599,Negative,White-tailed Deer,Male,Alberta
8384,18384,2013,466798,5841204,Negative,Mule Deer,Female,Alberta
8385,18385,2013,410558,5827136,Negative,Mule Deer,Female,Alberta
8386,18386,2013,410558,5827136,Negative,Mule Deer,Female,Alberta
8387,18387,2013,410558,5827136,Negative,Mule Deer,Female,Alberta
8388,18388,2013,439325,5865754,Negative,Mule Deer,Female,Alberta
8389,18389,2013,410558,5827136,Negative,Mule Deer,Male,Alberta
8390,18390,2013,511357,5813363,Negative,White-tailed Deer,Male,Alberta
8391,18391,2013,511357,5813363,Negative,Mule Deer,Male,Alberta
8392,18392,2013,511357,5813363,Negative,White-tailed Deer,Male,Alberta
8393,18393,2013,514583,5824716,Negative,Mule Deer,Male,Alberta
8394,18394,2013,518352,5787496,Negative,Mule Deer,Female,Alberta
8395,18395,2013,518321,5795585,Negative,Mule Deer,Female,Alberta
8396,18396,2013,490152,5805252,Negative,White-tailed Deer,Female,Alberta
8397,18397,2013,514583,5824716,Negative,Mule Deer,Female,Alberta
8398,18398,2013,498317,5811727,Negative,White-tailed Deer,Male,Alberta
8399,18399,2013,493074,5798145,Negative,White-tailed Deer,Female,Alberta
8400,18400,2013,493074,5798145,Negative,Mule Deer,Male,Alberta
8401,18401,2013,456447,5773078,Negative,Mule Deer,Male,Alberta
8402,18402,2013,458105,5776301,Negative,White-tailed Deer,Male,Alberta
8403,18403,2013,472781,5777819,Negative,White-tailed Deer,Male,Alberta
8404,18404,2013,489089,5785847,Negative,Mule Deer,Male,Alberta
8405,18405,2013,453187,5773109,Negative,Mule Deer,Female,Alberta
8406,18406,2013,458038,5768211,Negative,Mule Deer,Female,Alberta
8407,18407,2013,451460,5763417,Negative,Mule Deer,Male,Alberta
8408,18408,2013,499034,5735052,Negative,Mule Deer,Female,Alberta
8409,18409,2013,499034,5735052,Negative,Mule Deer,Female,Alberta
8410,18410,2013,538391,5748834,Negative,Mule Deer,Male,Alberta
8411,18411,2013,518895,5747111,Negative,Mule Deer,Male,Alberta
8412,18412,2013,518895,5747111,Negative,Mule Deer,Female,Alberta
8413,18413,2013,518895,5747111,Negative,Mule Deer,Male,Alberta
8414,18414,2013,518895,5747111,Negative,Mule Deer,Male,Alberta
8415,18415,2013,479169,5705443,Negative,White-tailed Deer,Male,Alberta
8416,18416,2013,449404,5810368,Negative,Mule Deer,Male,Alberta
8417,18417,2013,485814,5777767,Negative,White-tailed Deer,Male,Alberta
8418,18418,2013,485814,5777767,Negative,Mule Deer,Male,Alberta
8419,18419,2013,478163,5732553,Negative,White-tailed Deer,Male,Alberta
8420,18420,2013,480951,5784256,Negative,White-tailed Deer,Male,Alberta
8421,18421,2013,479219,5758402,Negative,White-tailed Deer,Female,Alberta
8422,18422,2013,479690,5772544,Negative,Mule Deer,Male,Alberta
8423,18423,2013,491095,5770876,Negative,Mule Deer,Male,Alberta
8424,18424,2013,484577,5771721,Negative,Mule Deer,Male,Alberta
8425,18425,2013,494364,5771691,Negative,Mule Deer,Female,Alberta
8426,18426,2013,491095,5770876,Negative,Mule Deer,Male,Alberta
8427,18427,2013,445677,5692737,Negative,Mule Deer,Female,Alberta
8428,18428,2013,469047,5714804,Negative,White-tailed Deer,Female,Alberta
8429,18429,2013,445677,5692737,Negative,Mule Deer,Female,Alberta
8430,18430,2013,495052,5800412,Negative,Mule Deer,Male,Alberta
8431,18431,2013,404045,5713987,Negative,White-tailed Deer,Male,Alberta
8432,18432,2013,423454,5707192,Negative,Mule Deer,Male,Alberta
8433,18433,2013,460891,5710002,Negative,Mule Deer,Male,Alberta
8434,18434,2013,447754,5808766,Negative,Mule Deer,Male,Alberta
8435,18435,2013,478825,5826360,Negative,Mule Deer,Male,Alberta
8436,18436,2013,499947,5810111,Negative,Mule Deer,Male,Alberta
8437,18437,2013,420151,5817239,Negative,Mule Deer,Female,Alberta
8438,18438,2013,420151,5817239,Negative,White-tailed Deer,Male,Alberta
8439,18439,2013,420151,5817239,Negative,Mule Deer,Female,Alberta
8440,18440,2013,452502,5824520,Negative,White-tailed Deer,Female,Alberta
8441,18441,2013,447348,5855933,Negative,White-tailed Deer,Male,Alberta
8442,18442,2013,382299,5861941,Negative,Mule Deer,Male,Alberta
8443,18443,2013,450687,5638878,Negative,Mule Deer,Male,Alberta
8444,18444,2013,545066,5729472,Negative,White-tailed Deer,Female,Alberta
8445,18445,2013,545066,5729472,Negative,Mule Deer,Female,Alberta
8446,18446,2013,545066,5729472,Negative,Mule Deer,Female,Alberta
8447,18447,2013,497095,5807284,Negative,Mule Deer,Male,Alberta
8448,18448,2013,396474,5838958,Negative,Mule Deer,Male,Alberta
8449,18449,2013,413639,5861682,Negative,White-tailed Deer,Male,Alberta
8450,18450,2013,457655,5821632,Negative,Mule Deer,Male,Alberta
8451,18451,2013,412305,5833591,Negative,White-tailed Deer,Female,Alberta
8452,18452,2013,419328,5836785,Negative,Mule Deer,Male,Alberta
