,CWD_Status,Case_ID,Province,Sex,Species
2410,Negative,12410,Alberta,Male,Mule Deer
2411,Negative,12411,Alberta,Male,Mule Deer
2412,Negative,12412,Alberta,Female,Mule Deer
2413,Negative,12413,Alberta,Male,White-tailed Deer
2414,Negative,12414,Alberta,Male,Mule Deer
2415,Negative,12415,Alberta,Male,White-tailed Deer
2416,Negative,12416,Alberta,Female,Mule Deer
2417,Negative,12417,Alberta,Female,White-tailed Deer
2418,Negative,12418,Alberta,Female,White-tailed Deer
2419,Negative,12419,Alberta,Male,Mule Deer
2420,Negative,12420,Alberta,Male,White-tailed Deer
2421,Negative,12421,Saskatchewan,Female,White-tailed Deer
2422,Negative,12422,Alberta,Male,Mule Deer
2423,Negative,12423,Alberta,Female,Mule Deer
2424,Negative,12424,Alberta,Male,Mule Deer
2425,Negative,12425,Alberta,Male,White-tailed Deer
2426,Negative,12426,Alberta,Male,White-tailed Deer
2427,Negative,12427,Alberta,Female,White-tailed Deer
2428,Negative,12428,Alberta,Female,Mule Deer
2429,Negative,12429,Alberta,Male,Mule Deer
2430,Negative,12430,Alberta,Male,White-tailed Deer
2431,Negative,12431,Alberta,Male,Mule Deer
2432,Negative,12432,Alberta,Female,Mule Deer
2433,Negative,12433,Alberta,Male,Mule Deer
2434,Negative,12434,Alberta,Male,Mule Deer
2435,Negative,12435,Alberta,Male,Mule Deer
2436,Negative,12436,Alberta,Male,Mule Deer
2437,Negative,12437,Alberta,Female,Mule Deer
2438,Negative,12438,Alberta,Female,Mule Deer
2439,Negative,12439,Alberta,Male,White-tailed Deer
2440,Negative,12440,Alberta,Male,Mule Deer
2441,Negative,12441,Alberta,Female,Mule Deer
2442,Negative,12442,Alberta,Female,Mule Deer
2443,Negative,12443,Alberta,Female,Mule Deer
2444,Negative,12444,Alberta,Female,White-tailed Deer
2445,Negative,12445,Alberta,Female,Mule Deer
2446,Negative,12446,Alberta,Female,Mule Deer
2447,Negative,12447,Alberta,Female,Mule Deer
2448,Negative,12448,Alberta,Female,Mule Deer
2449,Negative,12449,Alberta,Female,Mule Deer
2450,Negative,12450,Alberta,Male,Mule Deer
2451,Negative,12451,Saskatchewan,Male,White-tailed Deer
2452,Negative,12452,Alberta,Male,White-tailed Deer
2453,Negative,12453,Alberta,Male,Mule Deer
2454,Negative,12454,Saskatchewan,Female,White-tailed Deer
2455,Negative,12455,Alberta,Male,White-tailed Deer
2456,Negative,12456,Alberta,Female,White-tailed Deer
2457,Negative,12457,Alberta,Female,Mule Deer
2458,Negative,12458,Alberta,Female,Mule Deer
2459,Negative,12459,Alberta,Female,Mule Deer
2460,Negative,12460,Alberta,Male,Mule Deer
2461,Negative,12461,Alberta,Male,White-tailed Deer
2462,Negative,12462,Alberta,Female,Mule Deer
2463,Negative,12463,Alberta,Female,Mule Deer
2464,Negative,12464,Alberta,Male,Mule Deer
2465,Negative,12465,Alberta,Male,Mule Deer
2466,Negative,12466,Alberta,Male,White-tailed Deer
2467,Negative,12467,Alberta,Female,White-tailed Deer
2468,Negative,12468,Alberta,Male,Mule Deer
2469,Negative,12469,Alberta,Female,Mule Deer
2470,Negative,12470,Alberta,Male,Mule Deer
2471,Negative,12471,Alberta,Female,Mule Deer
2472,Negative,12472,Alberta,Female,Mule Deer
2473,Negative,12473,Alberta,Male,White-tailed Deer
2474,Negative,12474,Alberta,Male,Mule Deer
2475,Negative,12475,Alberta,Male,Mule Deer
2476,Negative,12476,Alberta,Male,Mule Deer
2477,Negative,12477,Alberta,Male,Mule Deer
2478,Negative,12478,Alberta,Female,Mule Deer
2479,Negative,12479,Alberta,Female,Mule Deer
2480,Negative,12480,Alberta,Male,Mule Deer
2481,Negative,12481,Alberta,Male,Mule Deer
2482,Negative,12482,Alberta,Male,Mule Deer
2483,Negative,12483,Alberta,Female,Mule Deer
2484,Negative,12484,Alberta,Male,White-tailed Deer
2485,Negative,12485,Alberta,Male,Mule Deer
2486,Negative,12486,Alberta,Male,White-tailed Deer
2487,Negative,12487,Alberta,Female,Mule Deer
2488,Negative,12488,Alberta,Female,White-tailed Deer
2489,Negative,12489,Alberta,Female,White-tailed Deer
2490,Negative,12490,Alberta,Female,Mule Deer
2491,Negative,12491,Alberta,Male,White-tailed Deer
2492,Negative,12492,Alberta,Female,Mule Deer
2493,Negative,12493,Alberta,Male,Mule Deer
2494,Negative,12494,Alberta,Male,Mule Deer
2495,Negative,12495,Alberta,Male,White-tailed Deer
2496,Negative,12496,Alberta,Male,White-tailed Deer
2497,Negative,12497,Alberta,Male,White-tailed Deer
2498,Negative,12498,Alberta,Male,Mule Deer
2499,Negative,12499,Alberta,Female,White-tailed Deer
2500,Negative,12500,Alberta,Male,Mule Deer
2501,Negative,12501,Saskatchewan,Female,Mule Deer
2502,Negative,12502,Saskatchewan,Female,White-tailed Deer
2503,Negative,12503,Saskatchewan,Male,Mule Deer
2504,Negative,12504,Saskatchewan,Male,Mule Deer
2505,Negative,12505,Alberta,Male,Mule Deer
2506,Negative,12506,Alberta,Male,White-tailed Deer
2507,Negative,12507,Alberta,Male,White-tailed Deer
2508,Negative,12508,Alberta,Male,White-tailed Deer
2509,Negative,12509,Alberta,Female,Mule Deer
2510,Negative,12510,Alberta,Female,White-tailed Deer
2511,Negative,12511,Alberta,Female,Mule Deer
2512,Negative,12512,Alberta,Female,Mule Deer
2513,Negative,12513,Alberta,Female,Mule Deer
2514,Negative,12514,Alberta,Female,Mule Deer
2515,Negative,12515,Alberta,Male,Mule Deer
2516,Negative,12516,Alberta,Male,White-tailed Deer
2517,Negative,12517,Saskatchewan,Male,Mule Deer
2518,Negative,12518,Saskatchewan,Female,Mule Deer
2519,Negative,12519,Alberta,Female,White-tailed Deer
2520,Negative,12520,Alberta,Female,White-tailed Deer
2521,Negative,12521,Alberta,Male,Mule Deer
2522,Negative,12522,Alberta,Male,White-tailed Deer
2523,Negative,12523,Alberta,Female,Mule Deer
2524,Negative,12524,Alberta,Male,Mule Deer
2525,Negative,12525,Alberta,Female,Mule Deer
2526,Negative,12526,Alberta,Male,Mule Deer
2527,Negative,12527,Alberta,Male,Mule Deer
2528,Negative,12528,Alberta,Female,Mule Deer
2529,Negative,12529,Alberta,Female,Mule Deer
2530,Negative,12530,Alberta,Male,Mule Deer
2531,Negative,12531,Alberta,Female,Mule Deer
2532,Negative,12532,Alberta,Female,White-tailed Deer
2533,Negative,12533,Alberta,Male,Mule Deer
2534,Negative,12534,Alberta,Male,White-tailed Deer
2535,Negative,12535,Alberta,Male,Mule Deer
2536,Negative,12536,Alberta,Male,Mule Deer
2537,Negative,12537,Alberta,Male,Mule Deer
2538,Negative,12538,Alberta,Male,Mule Deer
2539,Negative,12539,Alberta,Male,Mule Deer
2540,Negative,12540,Alberta,Female,Mule Deer
2541,Negative,12541,Alberta,Male,Mule Deer
2542,Negative,12542,Alberta,Female,White-tailed Deer
2543,Negative,12543,Alberta,Male,Mule Deer
2544,Negative,12544,Alberta,Male,Mule Deer
2545,Negative,12545,Alberta,Male,Mule Deer
2546,Negative,12546,Alberta,Male,White-tailed Deer
2547,Negative,12547,Alberta,Female,White-tailed Deer
2548,Negative,12548,Alberta,Female,Mule Deer
2549,Negative,12549,Alberta,Male,Mule Deer
2550,Negative,12550,Alberta,Female,White-tailed Deer
2551,Negative,12551,Alberta,Female,Mule Deer
2552,Negative,12552,Alberta,Male,Mule Deer
2553,Negative,12553,Alberta,Female,Mule Deer
2554,Negative,12554,Alberta,Male,White-tailed Deer
2555,Negative,12555,Alberta,Female,Mule Deer
2556,Negative,12556,Alberta,Female,Mule Deer
2557,Negative,12557,Alberta,Male,Mule Deer
2558,Negative,12558,Alberta,Female,Mule Deer
2559,Negative,12559,Alberta,Female,Mule Deer
2560,Negative,12560,Alberta,Male,Mule Deer
2561,Negative,12561,Alberta,Male,Mule Deer
2562,Negative,12562,Alberta,Female,Mule Deer
2563,Negative,12563,Alberta,Male,Mule Deer
2564,Negative,12564,Alberta,Female,Mule Deer
2565,Negative,12565,Alberta,Female,Mule Deer
2566,Negative,12566,Alberta,Female,Mule Deer
2567,Negative,12567,Alberta,Female,White-tailed Deer
2568,Negative,12568,Alberta,Female,Mule Deer
2569,Negative,12569,Alberta,Male,White-tailed Deer
2570,Negative,12570,Alberta,Female,Mule Deer
2571,Negative,12571,Alberta,Female,Mule Deer
2572,Negative,12572,Alberta,Female,White-tailed Deer
2573,Negative,12573,Alberta,Male,White-tailed Deer
2574,Negative,12574,Alberta,Female,White-tailed Deer
2575,Negative,12575,Alberta,Female,White-tailed Deer
2576,Negative,12576,Alberta,Female,White-tailed Deer
2577,Negative,12577,Alberta,Female,Mule Deer
2578,Negative,12578,Alberta,Female,White-tailed Deer
2579,Negative,12579,Alberta,Male,Mule Deer
2580,Negative,12580,Alberta,Female,Mule Deer
2581,Negative,12581,Alberta,Female,Mule Deer
2582,Negative,12582,Alberta,Female,White-tailed Deer
2583,Negative,12583,Alberta,Female,White-tailed Deer
2584,Negative,12584,Alberta,Female,Mule Deer
2585,Negative,12585,Alberta,Female,Mule Deer
2586,Negative,12586,Alberta,Female,Mule Deer
2587,Negative,12587,Alberta,Female,Mule Deer
2588,Negative,12588,Alberta,Female,Mule Deer
2589,Negative,12589,Alberta,Male,White-tailed Deer
2590,Negative,12590,Alberta,Female,Mule Deer
2591,Negative,12591,Alberta,Male,Mule Deer
2592,Negative,12592,Alberta,Male,Mule Deer
2593,Negative,12593,Alberta,Male,White-tailed Deer
2594,Negative,12594,Alberta,Male,White-tailed Deer
2595,Negative,12595,Alberta,Male,Mule Deer
2596,Negative,12596,Alberta,Female,Mule Deer
2597,Negative,12597,Alberta,Male,Mule Deer
2598,Negative,12598,Alberta,Female,White-tailed Deer
2599,Negative,12599,Alberta,Male,White-tailed Deer
2600,Negative,12600,Alberta,Female,Mule Deer
2601,Negative,12601,Alberta,Male,White-tailed Deer
2602,Negative,12602,Saskatchewan,Female,Mule Deer
2603,Negative,12603,Alberta,Female,White-tailed Deer
2604,Negative,12604,Alberta,Male,White-tailed Deer
2605,Negative,12605,Alberta,Male,White-tailed Deer
2606,Negative,12606,Alberta,Male,White-tailed Deer
2607,Negative,12607,Alberta,Female,White-tailed Deer
2608,Negative,12608,Alberta,Male,Mule Deer
2609,Negative,12609,Alberta,Female,Mule Deer
2610,Negative,12610,Alberta,Male,White-tailed Deer
2611,Negative,12611,Alberta,Female,White-tailed Deer
2612,Negative,12612,Alberta,Male,White-tailed Deer
2613,Negative,12613,Alberta,Male,White-tailed Deer
2614,Negative,12614,Alberta,Male,White-tailed Deer
2615,Negative,12615,Alberta,Female,Mule Deer
2616,Negative,12616,Alberta,Female,Mule Deer
2617,Negative,12617,Alberta,Male,Mule Deer
2618,Negative,12618,Alberta,Male,Mule Deer
2619,Negative,12619,Alberta,Female,White-tailed Deer
2620,Negative,12620,Alberta,Female,Mule Deer
2621,Negative,12621,Alberta,Female,Mule Deer
2622,Negative,12622,Alberta,Female,Mule Deer
2623,Negative,12623,Alberta,Male,Mule Deer
2624,Negative,12624,Alberta,Female,Mule Deer
2625,Negative,12625,Alberta,Male,Mule Deer
2626,Negative,12626,Alberta,Male,White-tailed Deer
2627,Negative,12627,Alberta,Male,Mule Deer
2628,Negative,12628,Alberta,Male,Mule Deer
2629,Negative,12629,Alberta,Male,White-tailed Deer
2630,Negative,12630,Alberta,Female,Mule Deer
2631,Negative,12631,Alberta,Female,White-tailed Deer
2632,Negative,12632,Alberta,Female,Mule Deer
2633,Negative,12633,Alberta,Male,Mule Deer
2634,Negative,12634,Saskatchewan,Female,Mule Deer
2635,Negative,12635,Alberta,Male,Mule Deer
2636,Negative,12636,Alberta,Male,Mule Deer
2637,Negative,12637,Alberta,Male,White-tailed Deer
2638,Negative,12638,Alberta,Male,Mule Deer
2639,Negative,12639,Alberta,Female,White-tailed Deer
2640,Negative,12640,Alberta,Female,White-tailed Deer
2641,Negative,12641,Alberta,Male,White-tailed Deer
2642,Negative,12642,Alberta,Male,White-tailed Deer
2643,Negative,12643,Alberta,Male,Mule Deer
2644,Negative,12644,Alberta,Male,White-tailed Deer
2645,Negative,12645,Alberta,Male,Mule Deer
2646,Negative,12646,Alberta,Male,Mule Deer
2647,Negative,12647,Alberta,Male,Mule Deer
2648,Negative,12648,Alberta,Male,White-tailed Deer
2649,Negative,12649,Alberta,Female,Mule Deer
2650,Negative,12650,Alberta,Male,White-tailed Deer
2651,Negative,12651,Alberta,Male,Mule Deer
2652,Negative,12652,Alberta,Male,White-tailed Deer
2653,Negative,12653,Alberta,Female,Mule Deer
2654,Negative,12654,Alberta,Female,Mule Deer
2655,Negative,12655,Alberta,Male,Mule Deer
2656,Negative,12656,Alberta,Male,White-tailed Deer
2657,Negative,12657,Alberta,Male,White-tailed Deer
2658,Negative,12658,Alberta,Male,White-tailed Deer
2659,Negative,12659,Alberta,Male,White-tailed Deer
2660,Negative,12660,Alberta,Female,Mule Deer
2661,Negative,12661,Alberta,Female,Mule Deer
2662,Negative,12662,Alberta,Male,Mule Deer
2663,Negative,12663,Alberta,Female,White-tailed Deer
2664,Negative,12664,Alberta,Female,White-tailed Deer
2665,Negative,12665,Alberta,Female,Mule Deer
2666,Negative,12666,Alberta,Male,Mule Deer
2667,Negative,12667,Alberta,Male,Mule Deer
2668,Negative,12668,Alberta,Female,Mule Deer
2669,Negative,12669,Alberta,Female,Mule Deer
2670,Negative,12670,Alberta,Male,Mule Deer
2671,Negative,12671,Alberta,Male,Mule Deer
2672,Negative,12672,Alberta,Female,Mule Deer
2673,Negative,12673,Alberta,Female,Mule Deer
2674,Negative,12674,Alberta,Male,Mule Deer
2675,Negative,12675,Alberta,Female,Mule Deer
2676,Negative,12676,Alberta,Female,White-tailed Deer
2677,Negative,12677,Alberta,Female,Mule Deer
2678,Negative,12678,Alberta,Male,Mule Deer
2679,Negative,12679,Alberta,Female,Mule Deer
2680,Negative,12680,Alberta,Female,Mule Deer
2681,Negative,12681,Alberta,Female,Mule Deer
2682,Negative,12682,Alberta,Female,Mule Deer
2683,Negative,12683,Alberta,Male,White-tailed Deer
2684,Negative,12684,Alberta,Male,Mule Deer
2685,Negative,12685,Alberta,Female,White-tailed Deer
2686,Negative,12686,Alberta,Male,Mule Deer
2687,Negative,12687,Alberta,Male,Mule Deer
2688,Negative,12688,Alberta,Male,White-tailed Deer
2689,Negative,12689,Alberta,Male,Mule Deer
2690,Negative,12690,Alberta,Female,Mule Deer
2691,Negative,12691,Alberta,Female,Mule Deer
2692,Negative,12692,Alberta,Male,White-tailed Deer
2693,Negative,12693,Alberta,Female,Mule Deer
2694,Negative,12694,Alberta,Male,White-tailed Deer
2695,Negative,12695,Alberta,Male,Mule Deer
2696,Negative,12696,Alberta,Female,Mule Deer
2697,Negative,12697,Alberta,Female,White-tailed Deer
2698,Negative,12698,Saskatchewan,Male,White-tailed Deer
2699,Negative,12699,Alberta,Female,Mule Deer
2700,Negative,12700,Alberta,Male,White-tailed Deer
2701,Negative,12701,Alberta,Female,White-tailed Deer
2702,Negative,12702,Alberta,Male,White-tailed Deer
2703,Negative,12703,Alberta,Female,Mule Deer
2704,Negative,12704,Alberta,Female,White-tailed Deer
2705,Negative,12705,Alberta,Male,Mule Deer
2706,Negative,12706,Alberta,Male,Mule Deer
2707,Negative,12707,Alberta,Female,Mule Deer
2708,Negative,12708,Alberta,Female,Mule Deer
2709,Negative,12709,Alberta,Female,White-tailed Deer
2710,Negative,12710,Alberta,Female,Mule Deer
2711,Negative,12711,Alberta,Female,Mule Deer
2712,Negative,12712,Alberta,Male,White-tailed Deer
2713,Negative,12713,Alberta,Female,Mule Deer
2714,Negative,12714,Alberta,Male,White-tailed Deer
2715,Negative,12715,Alberta,Female,Mule Deer
2716,Negative,12716,Alberta,Male,White-tailed Deer
2717,Negative,12717,Alberta,Female,Mule Deer
2718,Negative,12718,Alberta,Male,Mule Deer
2719,Negative,12719,Alberta,Female,Mule Deer
2720,Negative,12720,Alberta,Female,Mule Deer
2721,Negative,12721,Alberta,Male,Mule Deer
2722,Negative,12722,Alberta,Female,White-tailed Deer
2723,Negative,12723,Alberta,Female,Mule Deer
2724,Negative,12724,Alberta,Male,White-tailed Deer
2725,Negative,12725,Alberta,Female,Mule Deer
2726,Negative,12726,Alberta,Female,Mule Deer
2727,Negative,12727,Alberta,Male,Mule Deer
2728,Negative,12728,Alberta,Male,White-tailed Deer
2729,Negative,12729,Alberta,Female,Mule Deer
2730,Negative,12730,Alberta,Female,Mule Deer
2731,Negative,12731,Alberta,Female,Mule Deer
2732,Negative,12732,Alberta,Female,Mule Deer
2733,Negative,12733,Alberta,Female,Mule Deer
2734,Negative,12734,Alberta,Male,White-tailed Deer
2735,Negative,12735,Alberta,Female,Mule Deer
2736,Negative,12736,Alberta,Female,Mule Deer
2737,Negative,12737,Alberta,Female,Mule Deer
2738,Negative,12738,Alberta,Female,Mule Deer
2739,Negative,12739,Alberta,Female,Mule Deer
2740,Negative,12740,Alberta,Female,Mule Deer
2741,Negative,12741,Alberta,Male,Mule Deer
2742,Negative,12742,Alberta,Male,Mule Deer
2743,Negative,12743,Alberta,Female,Mule Deer
2744,Negative,12744,Alberta,Female,White-tailed Deer
2745,Negative,12745,Alberta,Male,Mule Deer
2746,Negative,12746,Saskatchewan,Female,White-tailed Deer
2747,Negative,12747,Alberta,Female,Mule Deer
2748,Negative,12748,Alberta,Female,White-tailed Deer
2749,Negative,12749,Alberta,Female,Mule Deer
2750,Negative,12750,Alberta,Male,Mule Deer
2751,Negative,12751,Alberta,Female,Mule Deer
2752,Negative,12752,Alberta,Female,Mule Deer
2753,Negative,12753,Alberta,Female,White-tailed Deer
2754,Negative,12754,Alberta,Female,White-tailed Deer
2755,Negative,12755,Alberta,Female,Mule Deer
2756,Negative,12756,Alberta,Male,White-tailed Deer
2757,Negative,12757,Alberta,Female,Mule Deer
2758,Negative,12758,Alberta,Female,Mule Deer
2759,Negative,12759,Alberta,Male,Mule Deer
2760,Negative,12760,Alberta,Male,Mule Deer
2761,Negative,12761,Alberta,Female,Mule Deer
2762,Negative,12762,Alberta,Female,Mule Deer
2763,Negative,12763,Alberta,Male,Mule Deer
2764,Negative,12764,Alberta,Female,Mule Deer
2765,Negative,12765,Alberta,Female,Mule Deer
2766,Negative,12766,Alberta,Male,Mule Deer
2767,Negative,12767,Alberta,Female,Mule Deer
2768,Negative,12768,Alberta,Female,Mule Deer
2769,Negative,12769,Alberta,Male,Mule Deer
2770,Negative,12770,Alberta,Female,Mule Deer
2771,Negative,12771,Alberta,Female,Mule Deer
2772,Negative,12772,Alberta,Male,White-tailed Deer
2773,Negative,12773,Alberta,Male,Mule Deer
2774,Negative,12774,Alberta,Female,White-tailed Deer
2775,Negative,12775,Alberta,Female,Mule Deer
2776,Negative,12776,Alberta,Female,Mule Deer
2777,Negative,12777,Saskatchewan,Female,White-tailed Deer
2778,Negative,12778,Alberta,Male,Mule Deer
2779,Negative,12779,Alberta,Female,Mule Deer
2780,Negative,12780,Alberta,Female,Mule Deer
2781,Negative,12781,Saskatchewan,Female,White-tailed Deer
2782,Negative,12782,Alberta,Female,Mule Deer
2783,Negative,12783,Alberta,Female,Mule Deer
2784,Negative,12784,Alberta,Female,Mule Deer
2785,Negative,12785,Alberta,Female,Mule Deer
2786,Negative,12786,Alberta,Male,Mule Deer
2787,Negative,12787,Alberta,Female,Mule Deer
2788,Negative,12788,Alberta,Male,White-tailed Deer
2789,Negative,12789,Alberta,Male,Mule Deer
2790,Negative,12790,Alberta,Male,White-tailed Deer
2791,Negative,12791,Alberta,Male,White-tailed Deer
2792,Negative,12792,Alberta,Female,Mule Deer
2793,Negative,12793,Alberta,Female,White-tailed Deer
2794,Negative,12794,Alberta,Female,Mule Deer
2795,Negative,12795,Alberta,Female,Mule Deer
2796,Negative,12796,Alberta,Female,White-tailed Deer
2797,Negative,12797,Alberta,Male,White-tailed Deer
2798,Negative,12798,Alberta,Male,Mule Deer
2799,Negative,12799,Alberta,Female,Mule Deer
2800,Negative,12800,Alberta,Male,Mule Deer
2801,Negative,12801,Alberta,Male,Mule Deer
2802,Negative,12802,Alberta,Female,White-tailed Deer
2803,Negative,12803,Alberta,Female,Mule Deer
2804,Negative,12804,Alberta,Male,Mule Deer
2805,Negative,12805,Saskatchewan,Female,White-tailed Deer
2806,Negative,12806,Alberta,Female,White-tailed Deer
2807,Negative,12807,Alberta,Female,Mule Deer
2808,Negative,12808,Saskatchewan,Female,White-tailed Deer
2809,Negative,12809,Alberta,Female,White-tailed Deer
2810,Negative,12810,Alberta,Female,Mule Deer
2811,Negative,12811,Alberta,Male,Mule Deer
2812,Negative,12812,Alberta,Female,Mule Deer
2813,Negative,12813,Alberta,Female,Mule Deer
2814,Negative,12814,Alberta,Female,Mule Deer
2815,Negative,12815,Alberta,Female,Mule Deer
2816,Negative,12816,Alberta,Female,Mule Deer
2817,Negative,12817,Alberta,Female,Mule Deer
2818,Negative,12818,Alberta,Male,White-tailed Deer
2819,Negative,12819,Alberta,Female,White-tailed Deer
2820,Negative,12820,Alberta,Male,Mule Deer
2821,Negative,12821,Alberta,Male,Mule Deer
2822,Negative,12822,Alberta,Male,White-tailed Deer
2823,Negative,12823,Alberta,Female,Mule Deer
2824,Negative,12824,Alberta,Female,Mule Deer
2825,Negative,12825,Alberta,Male,White-tailed Deer
2826,Negative,12826,Alberta,Female,Mule Deer
2827,Negative,12827,Alberta,Female,Mule Deer
2828,Negative,12828,Alberta,Male,Mule Deer
