Case_ID,Province,Harvest Type,ObsDate,Month_Obs,Year_Obs,Easting,Northing,Species,Sex,CWD Status
30158,Saskatchewan,Hunter,2005-11-19 0:00,11,2005,587861.7338,5838764.749,Mule Deer,Female,Negative
30159,Saskatchewan,Hunter,2005-11-25 0:00,11,2005,586923.082,5838747.897,Mule Deer,Male,Negative
30160,Saskatchewan,Hunter,2005-11-25 0:00,11,2005,586923.082,5838747.897,Mule Deer,Female,Negative
30161,Saskatchewan,Hunter,2005-12-03 0:00,12,2005,574908.2245,5838548.182,Mule Deer,Male,Negative
30162,Saskatchewan,Hunter,2005-11-25 0:00,11,2005,586923.082,5838747.897,Mule Deer,Female,Negative
30163,Saskatchewan,Hunter,2005-11-23 0:00,11,2005,586923.082,5838747.897,Mule Deer,Female,Negative
30164,Saskatchewan,Hunter,2005-12-07 0:00,12,2005,586923.082,5838747.897,Mule Deer,Female,Negative
30165,Saskatchewan,Hunter,2005-12-03 0:00,12,2005,588706.5193,5838780.071,Mule Deer,Female,Negative
30166,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,588706.5193,5838780.071,Mule Deer,Female,Negative
30167,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,565098.6592,5838466.453,Mule Deer,Female,Negative
30168,Saskatchewan,Hunter,2005-11-15 0:00,11,2005,563469.88,5838444.945,Mule Deer,Female,Negative
30169,Saskatchewan,Hunter,2005-12-03 0:00,12,2005,578122.0178,5838658.034,Mule Deer,Female,Negative
30170,Saskatchewan,Hunter,2005-12-03 0:00,12,2005,605533.1125,5839175.154,Mule Deer,Female,Negative
30171,Saskatchewan,Hunter,2005-11-08 0:00,11,2005,565098.6592,5838466.453,Mule Deer,Female,Negative
30172,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,574852.1917,5839407.706,Mule Deer,Female,Negative
30173,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,575663.0577,5839420.245,Mule Deer,Female,Negative
30174,Saskatchewan,Hunter,2005-11-15 0:00,11,2005,577291.5441,5839445.836,Mule Deer,Female,Negative
30175,Saskatchewan,Hunter,2005-12-02 0:00,12,2005,577291.5441,5839445.836,Mule Deer,Female,Negative
30176,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,575663.0577,5839420.245,Mule Deer,Female,Negative
30177,Saskatchewan,Hunter,2005-11-10 0:00,11,2005,574049.3191,5839462.177,Mule Deer,Female,Negative
30178,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,570952.2931,5839416.039,Mule Deer,Female,Negative
30179,Saskatchewan,Hunter,2005-11-26 0:00,11,2005,574049.3191,5839462.177,Mule Deer,Male,Negative
30180,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,570952.2931,5839416.039,Mule Deer,Female,Negative
30181,Saskatchewan,Hunter,2005-11-10 0:00,11,2005,582777.2323,5839602.81,Mule Deer,Male,Negative
30182,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,570952.2931,5839416.039,Mule Deer,Female,Negative
30183,Saskatchewan,Hunter,2005-11-24 0:00,11,2005,574049.3191,5839462.177,Mule Deer,Male,Negative
30184,Saskatchewan,Hunter,2005-12-07 0:00,12,2005,582777.2323,5839602.81,Mule Deer,Male,Negative
30185,Saskatchewan,Hunter,2005-12-03 0:00,12,2005,582777.2323,5839602.81,Mule Deer,Male,Negative
30186,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,582777.2323,5839602.81,Mule Deer,Female,Negative
30187,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,591769.0897,5840691.302,Mule Deer,Female,Negative
30188,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,580509.5392,5840491.934,Mule Deer,Female,Negative
30189,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,664480.9483,5842606.81,Mule Deer,Female,Negative
30190,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,581901.3849,5841442.344,Mule Deer,Female,Negative
30191,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,587250.9164,5841535.374,Mule Deer,Female,Negative
30192,Saskatchewan,Hunter,2005-11-03 0:00,11,2005,587248.665,5841535.334,Mule Deer,Female,Negative
30193,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,578798.0622,5841854.655,Mule Deer,Female,Negative
30194,Saskatchewan,Hunter,2004-12-01 0:00,12,2005,647453.4854,5843606.747,Mule Deer,Male,Negative
30195,Saskatchewan,Hunter,2005-11-09 0:00,11,2005,580752.5422,5842813.893,Mule Deer,Female,Negative
30196,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,573155.8662,5842693.639,Mule Deer,Female,Negative
30197,Saskatchewan,Hunter,2005-11-24 0:00,11,2005,580471.1853,5842809.227,Mule Deer,Female,Negative
30198,Saskatchewan,Hunter,2005-12-01 0:00,12,2005,580471.1853,5842809.227,Mule Deer,Female,Negative
30199,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,599884.5271,5843169.364,Mule Deer,Female,Negative
30200,Saskatchewan,Hunter,2005-11-23 0:00,11,2005,582151.4922,5843300.923,Mule Deer,Male,Negative
30201,Saskatchewan,Hunter,2005-11-23 0:00,11,2005,582151.4922,5843300.923,Mule Deer,Male,Negative
30202,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,572023.559,5843140.298,Mule Deer,Male,Negative
30203,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,576524.8799,5843209.081,Mule Deer,Female,Negative
30204,Saskatchewan,Hunter,2005-11-17 0:00,11,2005,576524.8799,5843209.081,Mule Deer,Male,Negative
30205,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,576524.8799,5843209.081,Mule Deer,Female,Negative
30206,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,572023.559,5843140.298,Mule Deer,Female,Negative
30207,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,568647.5512,5843091.447,Mule Deer,Female,Negative
30208,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,564216.8336,5843305.315,Mule Deer,Female,Negative
30209,Saskatchewan,Hunter,2005-11-02 0:00,11,2005,564216.8336,5843305.315,Mule Deer,Female,Negative
30210,Saskatchewan,Hunter,2005-11-17 0:00,11,2005,582706.2637,5843773.924,Mule Deer,Female,Negative
30211,Saskatchewan,Hunter,2005-12-12 0:00,12,2005,572005.2446,5844376.206,Mule Deer,Female,Negative
30212,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,575000.5951,5844730.57,Mule Deer,Male,Negative
30213,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,609679.3075,5845698.876,Mule Deer,Male,Negative
30214,Saskatchewan,Hunter,2005-10-31 0:00,10,2005,593351.1263,5846284.86,Mule Deer,Male,Negative
30215,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,580412.3551,5846362.425,Mule Deer,Male,Negative
30216,Saskatchewan,Hunter,2005-11-28 0:00,11,2005,581245.4671,5846994.415,Mule Deer,Male,Negative
30217,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,580356.0591,5849761.154,Mule Deer,Male,Negative
30218,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,580356.0591,5849761.154,Mule Deer,Male,Negative
30219,Saskatchewan,Hunter,2005-11-26 0:00,11,2005,617968.931,5851921.329,Mule Deer,Male,Negative
30220,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,610381.298,5852235.964,Mule Deer,Male,Negative
30221,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,611178.4554,5853055.433,Mule Deer,Female,Negative
30222,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,609545.9634,5855742.219,Mule Deer,Female,Negative
30223,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,609427.9708,5856821.475,Mule Deer,Female,Negative
30224,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,609427.9708,5856821.475,Mule Deer,Female,Negative
30225,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,659834.6803,5861007.395,Mule Deer,Female,Negative
30227,Saskatchewan,Hunter,2005-11-16 0:00,11,2005,673719.4111,5865198.287,Mule Deer,Male,Negative
30228,Saskatchewan,Hunter,2005-11-14 0:00,11,2005,643297.5254,5869765.287,Mule Deer,Male,Negative
30229,Saskatchewan,Hunter,2005-10-15 0:00,10,2005,581684.2016,5868657.493,Mule Deer,Male,Negative
30230,Saskatchewan,Hunter,2005-11-23 0:00,11,2005,582831.4393,5869274.201,Mule Deer,Male,Negative
30231,Saskatchewan,Hunter,2005-10-26 0:00,10,2005,579473.5415,5869217.661,Mule Deer,Female,Negative
30232,Saskatchewan,Hunter,2005-10-12 0:00,10,2005,579473.5415,5869217.661,Mule Deer,Female,Negative
30233,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,590928.7935,5870347.439,Mule Deer,Female,Negative
30234,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,590928.7935,5870347.439,Mule Deer,Female,Negative
30235,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,590928.7935,5870347.439,Mule Deer,Female,Negative
30236,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,590928.7935,5870347.439,Mule Deer,Female,Negative
30237,Saskatchewan,Hunter,2005-10-31 0:00,10,2005,612739.3097,5871272.163,Mule Deer,Male,Negative
30238,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,642478.1617,5872214.718,Mule Deer,Male,Negative
30239,Saskatchewan,Hunter,2005-11-26 0:00,11,2005,581121.2733,5871099.547,Mule Deer,Female,Negative
30240,Saskatchewan,Hunter,2005-11-14 0:00,11,2005,613918.5683,5872691.038,Mule Deer,Female,Negative
30241,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,661797.4279,5874990.07,Mule Deer,Male,Negative
30242,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,573426.1299,5874221.24,Mule Deer,Female,Negative
30243,Saskatchewan,Hunter,2005-11-23 0:00,11,2005,660441.2906,5876491.031,Mule Deer,Male,Negative
30244,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,629876.2861,5875877.725,Mule Deer,Female,Negative
30245,Saskatchewan,Hunter,2005-12-03 0:00,12,2005,657326.6707,5877625.19,Mule Deer,Male,Negative
30246,Saskatchewan,Hunter,2005-10-24 0:00,10,2005,603757.8586,5876789.002,Mule Deer,Male,Negative
30247,Saskatchewan,Hunter,2005-11-24 0:00,11,2005,588296.781,5877531.117,Mule Deer,Male,Negative
30248,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,577659.8615,5877532.938,Mule Deer,Female,Negative
30249,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,577659.8615,5877532.938,Mule Deer,Female,Negative
30250,Saskatchewan,Hunter,2005-11-17 0:00,11,2005,633448.0667,5881540.99,Mule Deer,Female,Negative
30252,Saskatchewan,Hunter,2005-10-27 0:00,10,2005,586721.7093,5882509.652,Mule Deer,Female,Negative
30253,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,672096.5718,5889576.132,Mule Deer,Male,Negative
30254,Saskatchewan,Hunter,2005-11-08 0:00,11,2005,673346.1533,5895343.803,Mule Deer,Female,Negative
30255,Saskatchewan,Hunter,2005-11-08 0:00,11,2005,673346.1533,5895343.803,Mule Deer,Female,Negative
30256,Saskatchewan,Hunter,2005-11-08 0:00,11,2005,673346.1533,5895343.803,Mule Deer,Female,Negative
30257,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,690975.7435,5901430.266,Mule Deer,Female,Negative
30258,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,596169.4339,5901978.238,Mule Deer,Male,Negative
30259,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,631569.0818,5908641.614,Mule Deer,Male,Negative
30260,Saskatchewan,Hunter,2005-11-23 0:00,11,2005,665422.5631,5912938.564,Mule Deer,Male,Negative
30261,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,603194.4472,5911399.098,Mule Deer,Female,Negative
30262,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,603194.4472,5911399.098,Mule Deer,Female,Negative
30263,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,603194.4472,5911399.098,Mule Deer,Female,Negative
30264,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,597417.4425,5913441.077,Mule Deer,Female,Negative
30265,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,626937.4203,5916147.958,Mule Deer,Female,Negative
30266,Saskatchewan,Hunter,2005-11-16 0:00,11,2005,620251.0956,5917365.172,Mule Deer,Female,Negative
30267,Saskatchewan,Hunter,2005-12-02 0:00,12,2005,617480.5892,5917295.766,Mule Deer,Female,Negative
30268,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,659313.0873,5918516.104,Mule Deer,Female,Negative
30269,Saskatchewan,Hunter,2005-11-26 0:00,11,2005,623122.4262,5918934.041,Mule Deer,Male,Negative
30270,Saskatchewan,Hunter,2005-11-19 0:00,11,2005,622696.5715,5919282.897,Mule Deer,Female,Negative
30271,Saskatchewan,Hunter,2005-10-25 0:00,10,2005,613454.0546,5919516.505,Mule Deer,Female,Negative
30272,Saskatchewan,Hunter,2005-10-27 0:00,10,2005,614365.9351,5920002.161,Mule Deer,Female,Negative
30273,Saskatchewan,Hunter,2005-10-27 0:00,10,2005,614365.9351,5920002.161,Mule Deer,Female,Negative
30274,Saskatchewan,Hunter,2005-11-16 0:00,11,2005,615727.7536,5920962.719,Mule Deer,Female,Negative
30275,Saskatchewan,Hunter,2005-11-16 0:00,11,2005,618254.705,5921025.1,Mule Deer,Female,Negative
30276,Saskatchewan,Hunter,2005-11-08 0:00,11,2005,618483.7429,5921525.504,Mule Deer,Female,Negative
30277,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,613490.8566,5921836.118,Mule Deer,Female,Negative
30278,Saskatchewan,Hunter,2005-11-28 0:00,11,2005,616528.6616,5922006.323,Mule Deer,Female,Negative
30279,Saskatchewan,Hunter,2005-11-28 0:00,11,2005,616528.6616,5922006.323,Mule Deer,Female,Negative
30280,Saskatchewan,Hunter,2005-11-14 0:00,11,2005,571777.2866,5922741.588,Mule Deer,Female,Negative
30281,Saskatchewan,Hunter,2005-11-14 0:00,11,2005,571777.2866,5922741.588,Mule Deer,Female,Negative
30282,Saskatchewan,Hunter,2005-10-31 0:00,10,2005,599319.6019,5924145.497,Mule Deer,Female,Negative
30283,Saskatchewan,Hunter,2005-11-15 0:00,11,2005,617020.2851,5924704.549,Mule Deer,Female,Negative
30284,Saskatchewan,Hunter,2005-11-15 0:00,11,2005,617020.2851,5924704.549,Mule Deer,Female,Negative
30285,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,618871.432,5926116.016,Mule Deer,Female,Negative
30286,Saskatchewan,Hunter,2005-11-15 0:00,11,2005,613379.8025,5926470.949,Mule Deer,Female,Negative
30287,Saskatchewan,Hunter,2005-11-17 0:00,11,2005,613368.6938,5926934.434,Mule Deer,Male,Negative
30288,Saskatchewan,Hunter,2005-11-21 0:00,11,2005,616398.6124,5927471.79,Mule Deer,Female,Negative
30289,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,615838.1306,5927767.202,Mule Deer,Female,Negative
30290,Saskatchewan,Hunter,2005-11-09 0:00,11,2005,615838.1306,5927767.202,Mule Deer,Female,Negative
30291,Saskatchewan,Hunter,2005-11-22 0:00,11,2005,621591.6231,5929921.377,Mule Deer,Female,Negative
30292,Saskatchewan,Hunter,2005-12-11 0:00,12,2005,621591.6231,5929921.377,Mule Deer,Female,Negative
30293,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,619882.7366,5931887.421,Mule Deer,Female,Negative
30294,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,609910.6206,5932881.447,Mule Deer,Female,Negative
30295,Saskatchewan,Hunter,2005-11-10 0:00,11,2005,617090.0653,5933054.069,Mule Deer,Female,Negative
30296,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,617090.0653,5933054.069,Mule Deer,Female,Negative
30297,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,607149.2647,5932817.963,Mule Deer,Female,Negative
30298,Saskatchewan,Hunter,2005-12-01 0:00,12,2005,617082.4314,5933361.822,Mule Deer,Female,Negative
30299,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,620023.6571,5933591.529,Mule Deer,Female,Negative
30300,Saskatchewan,Hunter,2006-01-12 0:00,1,2005,610614.3854,5934289.125,Mule Deer,Female,Negative
30301,Saskatchewan,Hunter,2005-12-10 0:00,12,2005,610614.3854,5934289.125,Mule Deer,Female,Negative
30302,Saskatchewan,Hunter,2005-10-24 0:00,10,2005,620332.6699,5935918.314,Mule Deer,Female,Negative
30303,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,604326.3882,5935537.087,Mule Deer,Male,Negative
30304,Saskatchewan,Hunter,2005-11-17 0:00,11,2005,607903.4481,5936081.305,Mule Deer,Female,Negative
30305,Saskatchewan,Hunter,2005-11-16 0:00,11,2005,607903.4481,5936081.305,Mule Deer,Male,Negative
30306,Saskatchewan,Hunter,2005-11-17 0:00,11,2005,607903.4481,5936081.305,Mule Deer,Female,Negative
30307,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,613135.2707,5936667.68,Mule Deer,Female,Negative
30308,Saskatchewan,Hunter,2005-11-08 0:00,11,2005,603202.1969,5936439.8,Mule Deer,Male,Negative
30309,Saskatchewan,Hunter,2005-11-18 0:00,11,2005,623895.8425,5936938.175,Mule Deer,Male,Negative
30310,Saskatchewan,Hunter,2005-11-24 0:00,11,2005,623895.8425,5936938.175,Mule Deer,Female,Negative
30311,Saskatchewan,Hunter,2005-11-29 0:00,11,2005,623895.8425,5936938.175,Mule Deer,Female,Negative
30312,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,612097.8476,5937292.157,Mule Deer,Female,Negative
30313,Saskatchewan,Hunter,2005-11-07 0:00,11,2005,597388.6552,5937243.552,Mule Deer,Female,Negative
30314,Saskatchewan,Hunter,2005-10-31 0:00,10,2005,601762.5211,5939190.827,Mule Deer,Male,Negative
30315,Saskatchewan,Hunter,2005-11-22 0:00,11,2005,613884.5799,5939932.054,Mule Deer,Female,Negative
30316,Saskatchewan,Hunter,2005-10-29 0:00,10,2005,615493.4414,5941826.311,Mule Deer,Female,Negative
30317,Saskatchewan,Hunter,2005-10-29 0:00,10,2005,615493.4414,5941826.311,Mule Deer,Female,Negative
30318,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,619044.3744,5942455.863,Mule Deer,Male,Negative
30319,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,601692.4203,5942435.365,Mule Deer,Female,Negative
30320,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,619029.5189,5943769.545,Mule Deer,Female,Negative
30321,Saskatchewan,Hunter,2005-11-19 0:00,11,2005,580732.7923,5942956.451,Mule Deer,Male,Negative
30322,Saskatchewan,Hunter,2005-11-05 0:00,11,2005,606882.5695,5944559.932,Mule Deer,Female,Negative
30323,Saskatchewan,Hunter,2005-11-24 0:00,11,2005,606240.8855,5945247.803,Mule Deer,Male,Negative
30324,Saskatchewan,Hunter,2005-10-27 0:00,10,2005,605752.9678,5945771.03,Mule Deer,Female,Negative
30325,Saskatchewan,Hunter,2005-10-21 0:00,10,2005,599124.3181,5946554.016,Mule Deer,Female,Negative
30326,Saskatchewan,Hunter,2005-11-19 0:00,11,2005,600776.2751,5946589.15,Mule Deer,Female,Negative
30327,Saskatchewan,Hunter,2005-11-19 0:00,11,2005,600776.2751,5946589.15,Mule Deer,Female,Negative
30328,Saskatchewan,Hunter,2005-10-29 0:00,10,2005,600506.996,5948360.37,Mule Deer,Female,Negative
30329,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,601247.7621,5951700.278,Mule Deer,Female,Negative
30330,Saskatchewan,Hunter,2005-10-26 0:00,10,2005,601488.6431,5951860.059,Mule Deer,Female,Negative
30331,Saskatchewan,Hunter,2005-11-01 0:00,11,2005,602581.9533,5952192.994,Mule Deer,Male,Negative
30332,Saskatchewan,Hunter,2005-11-08 0:00,11,2005,610491.2804,5955155.205,Mule Deer,Female,Negative
30333,Saskatchewan,Hunter,2005-06-22 0:00,6,2005,606643.6369,5955066.067,Mule Deer,Female,Negative
30334,Saskatchewan,Hunter,2005-10-22 0:00,10,2005,601674.5672,5957289.134,Mule Deer,Female,Negative
30335,Saskatchewan,Hunter,2005-10-28 0:00,10,2005,599154.3819,5958147.709,Mule Deer,Male,Negative
30336,Saskatchewan,Hunter,2005-11-08 0:00,11,2005,597681.0791,5962908.55,Mule Deer,Female,Negative
30344,Saskatchewan,Hunter,2005-11-26 0:00,11,2005,592109.679,5822616.992,White-tailed Deer,Female,Negative
30345,Saskatchewan,Hunter,2005-11-25 0:00,11,2005,581907.4304,5824289.892,White-tailed Deer,Female,Negative
30346,Saskatchewan,Hunter,2005-11-19 0:00,11,2005,589416.7782,5825626.775,White-tailed Deer,Female,Negative
30347,Saskatchewan,Hunter,2005-11-26 0:00,11,2005,590166.3072,5825825.981,White-tailed Deer,Female,Negative
30348,Saskatchewan,Hunter,2005-11-13 0:00,11,2005,586064.9123,5828842.644,White-tailed Deer,Female,Negative
30349,Saskatchewan,Hunter,2005-11-09 0:00,11,2005,574662.9222,5829692.156,White-tailed Deer,Female,Negative
30350,Saskatchewan,Hunter,2005-11-21 0:00,11,2005,588399.3773,5830733.788,White-tailed Deer,Male,Negative
30351,Saskatchewan,Hunter,2005-11-19 0:00,11,2005,573337.0662,5830643.681,White-tailed Deer,Male,Negative
30352,Saskatchewan,Hunter,2005-11-25 0:00,11,2005,575311.4615,5830673.749,White-tailed Deer,Female,Negative
30353,Saskatchewan,Hunter,2005-11-19 0:00,11,2005,581232.0447,5830923.229,White-tailed Deer,Female,Negative
30354,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,575304.3096,5831137.204,White-tailed Deer,Male,Negative
30355,Saskatchewan,Hunter,2005-11-29 0:00,11,2005,581226.9017,5831232.197,White-tailed Deer,Female,Negative
30356,Saskatchewan,Hunter,2005-11-14 0:00,11,2005,587984.3732,5831967.493,White-tailed Deer,Female,Negative
30357,Saskatchewan,Hunter,2005-11-14 0:00,11,2005,587984.3732,5831967.493,White-tailed Deer,Female,Negative
30358,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,577545.8072,5832099.451,White-tailed Deer,Female,Negative
30359,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,577545.8072,5832099.451,White-tailed Deer,Male,Negative
30360,Saskatchewan,Hunter,2005-12-12 0:00,12,2005,577545.8072,5832099.451,White-tailed Deer,Female,Negative
30361,Saskatchewan,Hunter,2005-11-12 0:00,11,2005,577545.8072,5832099.451,White-tailed Deer,Female,Negative
30362,Saskatchewan,Hunter,2005-11-25 0:00,11,2005,590977.8358,5832795.077,White-tailed Deer,Female,Negative
30363,Saskatchewan,Hunter,2005-11-03 0:00,11,2005,578196.3184,5832573.409,White-tailed Deer,Female,Negative
30364,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,576678.0197,5833476.443,White-tailed Deer,Female,Negative
30365,Saskatchewan,Hunter,2005-11-19 0:00,11,2005,589625.1787,5834778.981,White-tailed Deer,Female,Negative
30366,Saskatchewan,Hunter,2005-11-17 0:00,11,2005,575810.7099,5834853.588,White-tailed Deer,Female,Negative
30367,Saskatchewan,Hunter,2005-11-21 0:00,11,2005,578959.3439,5837047.164,White-tailed Deer,Female,Negative
30368,Saskatchewan,Hunter,2005-11-22 0:00,11,2005,583173.7402,5838373.33,White-tailed Deer,Male,Negative
30369,Saskatchewan,Hunter,2005-12-03 0:00,12,2005,574908.2245,5838548.182,White-tailed Deer,Female,Negative
30370,Saskatchewan,Hunter,2005-11-11 0:00,11,2005,575663.0577,5839420.245,White-tailed Deer,Female,Negative
30371,Saskatchewan,Hunter,2005-12-02 0:00,12,2005,577291.5441,5839445.836,White-tailed Deer,Female,Negative
